// /***************************************************************************
//  *   FreeMedicalForms                                                      *
//  *   (C) 2008-2012 by Eric MAEKER, MD                                      *
//  *   eric.maeker@gmail.com                                                 *
//  *   All rights reserved.                                                  *
//  ***************************************************************************/
// /***************************************************************************
//  *   Owner :  Eric MAEKER, MD <eric.maeker@gmail.com>                      *
//  ***************************************************************************/
// /***************************************************************************
//  * - Autogenerated file for the South African drugs database               *
//  *    This file presents all known drugs and their                         *
//  *    FreeDiams autogenerated UID                                          *
//  *    !!!! The content MUST NOT be changed by hand !!!!                    *
//  ***************************************************************************/
// 
CANESTEN® Vaginal Tablets;20100590
CANESTEN®1;20100591
CANESTEN®1 VC;20100592
CAPACE 25 mg Tablets;20100593
CAPOTEN 25 mg TABLETS;20100594
CAPOTEN HS TABLETS;20100595
CAPOZIDE 50/25 TABLETS;20100596
CAPTOHEXAL® 12.5;20100597
CAPTOHEXAL® 25;20100598
CAPTOHEXAL® 50;20100599
CAPTORETIC ® HS  tablets;20100600
CAPTORETIC ® tablets;20100601
CARBILEV 25/100 Tablet;20100602
CARBILEV 25/250 Tablet;20100603
CARBO BETULAE COMP. TABLETS;20100604
CARBO-SYRUP;20100605
CARBOCAINE* 3% DENTAL;20100606
CARDIBLOK tablets;20100607
CARDIFEN™ –10 CAPSULES;20102910
CARDIFEN™ –5 CAPSULES;20102911
CARDIJECT 250 (Powder for Injection);20100610
CARDIODORON DROPS;20100611
CARLOC 12.5 (Tablets);20100612
CARLOC 25 (Tablets);20100613
CARMINEX SUSPENSION;20100614
CEC 125 granules for suspension;20100615
CEC 250 granules for suspension;20100616
CEC 500 tablets;20100617
CEFACIDAL 1 g;20100618
CEFACIDAL 500 mg;20100619
CEFRIL 125 SUSPENSION;20100620
CEFRIL 250 CAPSULES;20100621
CEFRIL 250 SUSPENSION;20100622
CEFRIL 500 CAPSULES;20100623
CEFRIL-A  1 g Injection;20100624
CEFRIL-A  2 g Injection;20100625
CEFRIL-A  250 mg Injection;20100626
CEFRIL-A  500 mg Injection;20100627
CEFU-HEXAL™ 250 mg film-coated tablets;20100628
CEFU-HEXAL™ 500 mg film-coated tablets;20100629
CELLUFRESH Eye Drops;20100630
CELLUGEL®;20100631
CELLUVISC Eye Drops;20100632
CEPACAINE ANAESTHETIC LOZENGES;20100633
CEPACAINE ANAESTHETIC LOZENGES BLACKCURRANT FLAVOUR;20100634
CEPACOL COUGH DISCS;20100635
CEPACOL* COUGH LINCTUS;20100636
CEPODEM;20100637
CEROXIM 125 Tablets;20100638
CEROXIM 250 Tablets;20100639
CEROXIM 500 Tablets;20100640
CERUMOL® EAR DROPS;20100641
CETOXOL® LOZENGES;20100642
CHAMOMILLA/MILLEFOLIUM COMP DROPS;20100643
CHILDREN'S TYLENOL® Chewable Tablets;20100644
CHILDREN'S TYLENOL® Elixir;20100645
CHLORAMEX OPHTHALMIC OINTMENT;20100646
CHLOROQUINE PHOSPHATE INJECTION INTRAMED 200 mg/5 mL;20100647
CHOCATON SYRUP;20100648
CHOLEODORON DROPS;20100649
CHOLERA VACCINE;20100650
CICLOHEXAL 100 (soft gelatine capsules);20100651
CICLOHEXAL 25 (soft gelatine capsules);20100652
CICLOHEXAL ORAL (100 mg/1 mL oral solution);20100653
CIDOMYCIN 20 mg INJECTION;20100654
CIDOMYCIN 40 mg INJECTION;20100655
CIDOMYCIN 80 mg INJECTION;20100656
CIFLOC 250 (tablets);20100657
CIFLOC 500 (tablets);20100658
CIFLOC 750 (tablets);20100659
CIFRAN 250 Tablets;20100660
CIFRAN 500 Tablets;20100661
CIFRAN 750 Tablets;20100662
CILIFT 20 mg TABLETS;20100663
CILODEX Ear drops (suspension).;20100664
CILOXAN;20100665
CINADINE TABLETS 400 mg;20100666
CIPLA-ACTIN Tablets;20100667
CIPLATEC 10 (Tablets);20100668
CIPLATEC 5 (Tablets);20100669
CIPLOXX 250 (TABLETS);20100670
CIPLOXX 500 (TABLETS);20100671
CIPLOXX 750 (TABLETS);20100672
CIPRAMIL 20 mg Tablets;20100673
CIPROBAY® 250, 500, 750 (Tablets);20100674
CIPROBAY® HC OTIC DROPS;20100675
CIPROBAY® IV (Infusion);20100676
CIPROBAY® Suspension 5%;20100677
CITALOHEXAL™ 20 mg FILM-COATED TABLETS;20100678
CITRAZ 10 (film-coated tablets);20100679
CITRAZ 20 (film-coated tablets);20100680
CITRAZ 5 (film-coated tablets);20100681
CITRO-SODA Granules;20100682
CITRO-SODA ORANGE Granules;20100683
CITRO-SODA ORANGE TABLETS Effervescent Tablets;20100684
CLAFORAN 1 g Vial;20100685
CLAFORAN 500 mg Vial;20100686
CLAIRO POWDER;20100687
CLAMENTIN 375 (Tablets);20100688
CLAMENTIN S (Powder for Suspension);20100689
CLAMENTIN SF (Powder for Suspension Forte);20100690
CLARINESE ™ TABLETS 10 mg;20100691
CLAVUMOX 375 (tablets);20100692
CLAVUMOX S (Powder for Suspension);20100693
CLAVUMOX SF (Powder for Suspension Forte);20100694
CLEARASIL BENZOYL P ACNE AND PIMPLE TREATMENT;20100695
CLEARASIL MEDICATED FACIAL CLEANSER;20100696
CLEARASIL T PIMPLE AND ACNE CREAM.;20100697
CLIMARA-100;20100698
CLIMARA-50;20100699
CLIMARA-75;20100700
CLIMEN TABLETS;20100701
CLINDAC INJECTION 600 mg/4 mL;20100702
CLINDAHEXA® 150 capsules;20100703
CLINIUM® tablets;20100704
CLOCKTOWER SALVE.;20100705
CLOMADERM (Cream);20102956
CLOMIHEXAL (tablets);20100706
CLOPAMON INJECTION 10 mg/2 mL;20100707
CLOPAMON® SUPPOSITORIES 10 mg;20100708
CLOPAMON® SUPPOSITORIES 5 mg;20100709
CLOPAMON®-S SYRUP;20100710
CLOPAMON®-T TABLETS;20100711
CLOPIXOL ACUPHASE® 50 mg/mL Injection;20100712
CLOPIXOL DEPOT Injection;20100713
CLOPIXOL® TABLETS 10 mg;20100714
CLOPIXOL® TABLETS 2 mg;20100715
CLORIX 150;20100716
CLORIX 300;20100717
CLOSCRIPT TOPICAL Cream;20100718
CLOSCRIPT VAGINAL Cream;20100719
CLOXAM CAPSULES;20100720
CLOXAM SYRUP;20100721
CLOXIN 250 mg CAPSULES;20100722
CLOXIN INJECTION 250 mg;20100723
CLOXIN INJECTION 500 mg;20100724
CLOXlN 125 mg/mL SYRUP;20100725
CLOXlN 500 mg CAPSULES;20100726
CLUSIVOL® CHEW TABLETS;20100727
CLUSIVOL® Syrup;20100728
CLUSIVOL® Tablets;20100729
CO-FLEM SYRUP;20100730
CO-GEL SUSPENSION;20100731
CO-GESIC TABLETS;20100732
COCYDAL Tablets;20100733
COFF-UP (Syrup);20100734
COLCAPS * C EFFERVESCENT TABLETS;20100735
COLCAPS* CHILDREN'S SYRUP;20100736
COLCLEER TABLETS;20100737
COLDVICO CAPSULES;20100738
COLDVICO SYRUP;20100739
COLLODENE (mixture);20100740
COLOFAC 135 mg TABLETS;20100741
COLPIXOL ACUPHASE® 100 mg / 2 mL Injection;20100742
COMBIGAN eye drops (ophthalmic solution);20100743
COMBIVITE® SYRUP;20100744
COMBIVITE® TABLETS;20100745
COMBUDORON GEL;20100746
COMFEEL ULCER DRESSING (Hydrocolloid Dressing);20100747
COMPLENATAL FF CAPSULES;20100748
COMPLETE ALL-IN-ONE Solution;20100749
COMPOUND W® SOLUTION;20100750
COMPU FLUORIDE MOUTHWASH;20100751
COMPU METRONIDAZOLE 400;20100752
COMPU NAPROXEN 250;20100753
CONCENTRATED ELECTROLYTE SOLUTION FLAVOURED;20100754
CONCOR® 5 and CONCOR® 10 film-coated tablets;20100755
CONTRA-COFF CHILDREN'S COUGH LINCTUS (syrup);20100756
CONTROLOC®;20100757
CONTROMET SYRUP;20100758
CONTROMET TABLETS;20100759
CORDILOXSR 240 mg;20100760
CORGARD H.S. TABLETS;20100761
CORGARD TABLETS;20100762
CORGARETIC - 40 TABLETS;20100763
CORGARETIC - 80 TABLETS;20100764
CORSODYL® Mint Mouthwash;20100765
CORSODYL® Original Mouthwash;20100766
CORTODERM-C CREAM;20100767
CORTODERM-C OINTMENT;20100768
CORTODERM® CREAM;20100769
CORTODERM® OINTMENT;20100770
CORYX EFFERVESCENT TABLETS;20100771
CORYX Paediatric syrup;20100772
COSMOFER (Parenteral Solution);20100773
COUGH ELIXIR;20100774
COUGHCOD JUNIOR Syrup;20100775
COUGHCOD SENIOR Syrup;20100776
COUNTERPAIN® BALM;20100777
COVAMET Syrup;20100778
COVAMET Tablets;20100779
COVERSYL® 4 mg;20100780
COVOCORT;20100781
COVOSPOR Cream;20100782
COVOSPOR VAGINAL Cream;20100783
COVOSTET;20100784
COZOLE TABLETS;20100785
CRATAEGUS TABLETS;20100786
CREAM E45;20100787
CREON 25 000 capsules;20100788
CREON CAPSULES;20100789
CROMABAK 2% EYE DROPS;20100790
CROMOHEXAL® Eye Drops;20100791
CROMOHEXAL® NASAL SPRAY;20100792
CROSS BRAND CORN PLASTERS;20100793
CULTURELLE VC (vaginal capsule);20100794
CULTURELLE capsules;20100795
CULTURELLE chewtabs;20100796
CULTURELLE paediatric sachets;20100797
CURON-B INJECTION 4 mg/2 mL;20100798
CYCLIDOX CAPSULES;20100799
CYCLIDOX EC 200 mg CAPSULES;20100800
CYCLIMYCIN-100 CAPSULES;20100801
CYCLIMYCIN-50 CAPSULES;20100802
CYCLIVEX 200 mg TABLETS;20100803
CYCLOGYL® ophthalmic solution;20100804
CYCLOMYDRIL™ Ophthalmic Solution;20100805
CYMI - 200 TABLETS;20100806
CYMI - 400 TABLETS;20100807
CalmolinADD® capsules;20100808
CeeNU 10 mg CAPSULES;20100809
CeeNU 40 mg CAPSULES;20100810
Children's TYLENOL Suspension.;20100811
Children's TYLENOL® COLD and FLU Chewable tablets;20100812
Children's TYLENOL® Cold and Flu Liquid;20100813
Clarithromycin HEXAL™ 500 film coated tablets;20100814
D-GERM;20100815
D-WORM 100 mg Chewable Tablets.;20100816
DACEF CAPSULES 500 mg;20100817
DACEF SUSPENSION 250 mg/5 mL;20100818
DACEF SUSPENSION 500 mg/5 mL;20100819
DAKTACORT®;20100820
DAKTARIN® I.V. Solution;20100821
DAKTARIN® cream;20100822
DAKTARIN® oral gel;20100823
DAKTARIN® tincture;20100824
DANTRIUM Capsules 100 mg;20100825
DANTRIUM Capsules 25 mg;20100826
DANTRIUM Vials 20 mg;20100827
DANTRON™ 4 mg or 8 mg film-coated tablets;20100828
DAPAMAX (Tablet);20100829
DARROWPED [SOLUTION];20100830
DAZIT TABLETS (tablets);20100831
DE WITTS ANTACID POWDER;20102957
DE WITTS K & B PILLS;20102958
DECA-DURABOLIN® 25 mg;20100832
DECA-DURABOLIN® 50 mg;20100833
DECASONE INJECTION 4 mg/mL;20100834
DEEP HEAT LINIMENT;20100835
DEFLAM® 600 mg tablets;20100836
DEGRANOL® TABLETS;20100837
DELFEN® II;20100838
DENOREX® MEDICATED SHAMPOO;20100839
DEPAROC 20 mg TABLET;20100840
DERMADINE ANTISEPTIC OINTMENT;20100841
DERMADINE ORAL ANTISEPTIC GARGLE AND MOUTHWASH;20100842
DERMATODORON OINTMENT;20100843
DERMAX 250 (tablets);20100844
DERMAZOLE™ cream;20100845
DESAWAY (tablet);20100846
DESODENE (tablet);20100847
DEXTROSE-FRESENIUS 50% (20 mL);20100848
DEXTROSE-FRESENIUS 50% (50 mL);20100849
DIABETMIN RETARD 850 (TABLETS);20102959
DIAMICRON®;20100850
DIANE-35;20100851
DIBENYLINECapsules;20100852
DICLOFLAM BLACKCURRANT;20100853
DICLOFLAM DISPERSIBLE;20100854
DICLOHEXAL 100 S  (suppositories);20100855
DICLOHEXAL T;20100856
DICYCLOMINE CO GEL;20102960
DIETENE DIFFUCAPS®;20100857
DIFEN SR (TABLET);20102961
DIGESTODORON TABLETS;20100858
DILATAM 60 mg TABLETS;20100859
DILUCORT CREAM;20100860
DILUCORT OINTMENT;20100861
DIMETAPP® ELIXIR;20100862
DIMETAPP® EXTENTABS (TABLETS);20100863
DIMETAPP® PAEDIATRIC ELIXIR;20100864
DIOTROXIN® Tablets;20100865
DIPHENAMILL;20100866
DIPHENHYDRAMINE EXPECTORANT SYRUP;20100867
DIPHENHYDRAMINE® EXPECTORANT;20100868
DIPHTHERIA ANTITOXIN;20100869
DIPIVEFRIN HCl 0.1%, Alcon®ophthalmic solution;20100870
DIPLOVAX HDC 4.0;20100871
DIVA-35 (tablets);20100872
DOAN'S BACKACHE PILLS;20100873
DOC-VITE ‘M‘ Capsules;20102912
DOC-VITE ‘P‘ Syrup;20102913
DOCRUB OINTMENT;20100876
DOCSED SYRUP;20100877
DOCTRIM (SUSPENSION);20102962
DOLOROL® ELIXIR;20100878
DOLOROL® FORTE TABLETS;20100879
DOLOROL® TABLETS;20100880
DOLOXENE CO-65;20100881
DONNATAL ELIXIR;20100882
DOPRAM® INJECTION;20100883
DOSTIL PED (syrup);20100884
DOVAL TABLETS 2 mg.;20100885
DOVAL TABLETS 5 mg.;20100886
DOVATE CREAM;20100887
DOVATE OINTMENT;20100888
DOVONEX Cream;20100889
DOVONEX Ointment;20100890
DOVONEX Scalp Solution;20100891
DOXITAB;20100892
DOXIUM® tablets;20100893
DOXY CO (TABLET);20102963
DOXYCLIN (CAPSULES);20100894
DOXYCYL 100 CAPSULES;20100895
DOXYCYL CAPSULES;20100896
DOXYFENE Capsules;20100897
DOXYHEXAL 100 (tablets);20100898
DOXYMYCIN®–100 CAPSULES;20102914
DOXYMYCIN®–100 TABLETS;20102915
DR MACKENZIE'S VEINOIDS (TABLETS);20100901
DR WILLIAMS' PINK PILLS;20100902
DRICLOR®;20100903
DRISTAN LONG LASTING VAPOUR NASAL SPRAY;20100904
DRISTAN* DECONGESTANT COUGH MEDICINE [SOLUTION];20100905
DRISTAN* DECONGESTANT NASAL MIST (SOLUTION);20100906
DRISTAN* TABLETS;20100907
DRISTAN® COLD ND TABLETS;20100908
DRL CITALOPRAM 20 (film-coated tablet);20100909
DRL CITALOPRAM 40 (film-coated tablet);20100910
DRL MOXIFLOXACIN (film-coated tablets);20100911
DRL RISPERIDONE;20100912
DRY & CLEAR® 10;20102916
DRY & CLEAR® 5;20102917
DRY AND CLEAR® MEDICATED SKIN CLEANSER;20100915
DRYGEL;20100916
DS-24™ CAPSULES;20100917
DTIC- 200 mg;20100918
DUIWELSDREKDRUPPELS;20100919
DUMOXIN® 50 capsules;20100920
DUOFILM LIQUID;20100921
DUPHALAC  syrup;20100922
DUPHALAC DRY;20100923
DUPHASTON 10 mg TABLETS;20100924
DURACEF 1 g dispersible tablet;20100925
DURACEF capsules 500 mg;20100926
DURACEF suspension 250 mg/5 mL;20100927
DURACEF suspension 500 mg/5 mL;20100928
DURATEARS® ophthalmic ointment;20100929
DUROBAC DOUBLE STRENGTH TABLETS;20100930
DUROBAC TABLETS;20100931
DUROGESIC®;20100932
DYAZIDETablets;20100933
DYNOS for Infusion 200 mg/5 mL;20100934
DYNOS for Infusion 50 mg/10 mL;20100935
DuoTrav™ Eye drops, solution;20100936
E-GEN-C TABLETS;20100937
ECHIS CARINATUS (Saw-scaled viper) SNAKEBITE ANTISERUM;20100938
ECODERM® Cream;20100939
ECODERM® Spray Powder;20100940
ECODERM® Spray Solution;20100941
ECONAL®-C cream;20100942
ECOTRIN 81 mg;20100943
ECTIVA® 10 Capsules;20100944
ECTIVA® 15 Capsules;20100945
EETLESS Capsules;20100946
EFFERFLU-C Effervescent tablets;20100947
EFFERSOL® GRANULES;20100948
ELECTROPAK:  Raspberry Flavoured Powder for solution;20100949
ELIXIR FERROUS GLUCONATE;20100950
ELTROXIN® 100 microgram Tablets;20100951
ELTROXIN® 50 microgram or;20100952
EMADINE® Eye Drops;20100953
EMDALEN® TABLETS;20100954
EMEX SYRUP;20100955
EMULSION OF LIQUID PARAFFIN - LENNON;20100956
EMULSION OF LIQUID PARAFFIN WITH AGAR B.P.C. 1949.;20100957
EMYSN POWDER FOR SUSPENSION;20100958
ENAP 10 mg (Tablet);20100959
ENAP 20 mg (Tablet);20100960
ENAP 5 mg (Tablet);20100961
ENAP-CO Tablets;20100962
ENDCOL® COLD AND FLU CAPSULES;20100963
ENGERIX-B;20100964
ENGERIX-B PAEDIATRIC;20100965
ENTEROLYTE Suspension;20100966
ENTRESSDRUPPELS H.M.;20100967
ENZIAN ANAEMODORON DROPS;20100968
EPLEPTIN 100 mg (capsules);20100969
EPLEPTIN 300 mg (capsules);20100970
EPLEPTIN 400 mg (capsules);20100971
EPPY* Eye Drops;20100972
EPREX®;20100973
EQUAGESIC* tablets;20100974
EQUANIL® L.A. Tablets;20100975
EQUANIL® Tablets;20100976
ERGAMISOL® 50 mg film-coated tablets;20100977
ERYCETTE® pledgets;20100978
ERYMYCIN AF (capsules);20100979
ERYMYCIN ESTOLATE P;20100980
ERYMYCIN ESTOLATE PF;20100981
ERYSIDORON 1 DROPS;20100982
ERYSIDORON 2 TABLETS;20100983
ERYSTAT (granules);20100984
ERYTHROMYCIN ETHYLSUCCINATE 125 mg - LENNON Granules for Suspension;20100985
ERYTHROMYCIN ETHYLSUCCINATE 250 mg - LENNON Granules for Suspension;20100986
ESCAPELLE Tablet;20100987
ESKAMEL ACNE AND PIMPLE OINTMENT;20100988
ESKORNADE Spansule Capsules;20100989
ESKORNADE Syrup;20100990
ESPIRIDE CAPSULES;20100991
ESPIRIDE ELIXIR;20100992
ESSENS AMARA OF GROEN AMARA;20100993
ESTOMYCIN 125S Suspension;20100994
ESTOMYCIN 250 Capsules;20100995
ESTOMYCIN 250S Suspension;20100996
ESTRO-PAUSE* 1 mg;20100997
ESTRO-PAUSE* 2 mg;20100998
ESTRO-PAUSE* N FORTE TABLETS;20100999
ESTRO-PAUSE* N TABLETS;20101000
ETHIPRAMINE 10 mgTablets;20101001
ETHIPRAMINE 25 mg Tablets;20101002
ETOPOPHOS Injection;20101003
EVOREL 100 Transdermal Therapeutic System (TTS);20101004
EVOREL 25 Transdermal Therapeutic System (TTS);20101005
EVOREL 50 Transdermal Therapeutic System (TTS);20101006
EVOREL 75 Transdermal Therapeutic System (TTS);20101007
EVOREL™ 50 Transdermal Therapeutic System (TTS);20101008
EXOCIN Ophthalmic Solution;20101009
EXPELINCT (syrup);20101010
EXPIGEN COUGH SYRUP;20101011
EXTRA STRENGTH ANADIN® TABLETS;20101012
EYE-GENE EYE DROPS;20101013
Effervescent Tablet;20101014
FABAHISTIN® 50 mg (Tablets);20101015
FACTIVE ®;20101016
FASTUM GEL;20101017
FASTWAY 120 (tablets);20101018
FASTWAY 180 (tablets);20101019
FEFOL Spansule Capsules.;20101020
FEFOL-VIT Spansule Capsules;20101021
FELODIPINE-HEXAL™ 5 (film-coated slow release tablet);20101022
FEMODENE ED;20101023
FEMOLIN PMS capsules;20101024
FENAMIN SUSPENSION;20101025
FENAMIN-250 CAPSULES;20101026
FENAMIN-500 TABLETS;20101027
FENDIN 120 TABLETS;20101028
FENDIN 60 TABLETS;20101029
FERMENTMYCIN;20101030
FEROFOLIC Tablets;20101031
FERRIMED® D.S. CHEWABLE TABLETS;20101032
FERRO DROPS L SOLUTION;20101033
FERROUS GLUCONATE 300 mg TABLETS - LENNON;20101034
FERROUS SULPHATE COMPOUND TABLETS;20101035
FERROUS SULPHATE SYRUP;20101036
FERRUM PHOS COMP. PILLULES;20101037
FERRUM ROSATUM GRAPHITES DROPS;20101038
FESOFOR Spansule Capsules;20101039
FEVAPAR SYRUP;20101040
FEVAPAR TABLETS;20101041
FEXIN 250 mg TABLETS;20101042
FEXIN 500 mg TABLETS;20101043
FEXIN SUSPENSION;20101044
FINPRO (tablets);20101045
FISSAN BABY PASTE;20101046
FIXIME 200 mg FILM COATED TABLETS;20101047
FIXIME PAEDIATRIC 100 mg/5 mL;20101048
FIZZICAL 500;20102964
FLAMARET (capsules);20101049
FLAMARET Suppositories;20101050
FLAMAZINE* CREAM;20101051
FLAMECID 25 Capsules;20101052
FLAMECID 50 Capsules;20101053
FLEMGO SYRUP;20101054
FLEMMI-PED COUGH SYRUP [SYRUP];20101055
FLEXAGEN-25 TABLETS;20101056
FLEXAGEN-50 TABLETS;20101057
FLEXAGEN-75 INJECTION;20101058
FLOMAX® 0,4 SR Sustained Release Capsule.;20101059
FLORINEF TABLETS;20101060
FLOXAPEN 250 (capsules);20101061
FLOXAPEN S (syrup);20101062
FLUANXOL DEPOT Injection 20 mg/mL;20101063
FLUANXOL DEPOT Injection 40 mg/2 mL;20101064
FLUANXOL Tablets 0,25 mg;20101065
FLUANXOL Tablets 0,5 mg;20101066
FLUANXOL Tablets 1 mg;20101067
FLUCOL Tablets;20101068
FLUCON® Ophthalmic Suspension;20101069
FLUCORIC;20101070
FLUDACTIL CO LINCTUS;20101071
FLUDARA;20101072
FLUDECATE 12,5 INJECTION;20101073
FLUDECATE 25 INJECTION;20101074
FLUDECATE MULTIDOSE INJECTION;20101075
FLUODERM® CREAM;20101076
FLUODERM® OINTMENT;20101077
FLUORESCITE® 25% Intravenous Injection;20101078
FLUORESCITE™;20101079
FLUORETS* (strips);20101080
FLUSIN C SYRUP;20101081
FLUSIN DM SYRUP;20101082
FLUSIN S Effervescent Tablets;20101083
FLUSIN sugar coated tablets;20101084
FLUTEX COLD AND FLU CAPSULES WITH VITAMIN “C”;20102918
FLUTEX COUGH MIXTURE BLACKCURRENT (SYRUP);20101086
FLUTEX COUGH MIXTURE HONEY (SYRUP);20101087
FLUTEX COUGH MIXTURE ORANGE (SYRUP);20101088
FLUTEX EFFERVESCENT (tablets);20101089
FLUVIRIN®;20101090
FLUVOXAMINE-HEXAL™ 100 mg film coated tablets;20101091
FLUZOL™ 150 mg CAPSULES;20101092
FLUZOL™ 200 mg CAPSULES;20101093
FLUZOL™ 50 mg CAPSULES;20101094
FLUZOL™ IV INFUSION 100 mL;20101095
FML Liquifilm Sterile Eye Suspension;20101096
FML-NEO Liquifilm Eye Suspension;20101097
FOLCOFEN SYRUP;20101098
FOLIC ACID TABLETS;20101099
FOLIC ACID TABLETS (SAD);20101100
FOLIGLOBIN TABLETS;20101101
FONGITAR LIQUID;20101102
FORMINAL 500 (TABLETS);20102965
FORMINAL 850 (TABLETS);20102966
FORTFEN 100 SIMPLE REGIMEN CAPSULES;20101103
FORTFEN INJECTION AMPOULES;20101104
FORVITE® BREWERS YEAST TABLETS;20101105
FRAGADOR TABLETS;20101106
FREEZONE LIQUID CORN REMOVER;20101107
FROBEN  :  Suppositories;20101108
FROBEN 100  :  Tablets;20101109
FROBEN 50  :  Tablets;20101110
FROBEN SR  :  Capsules;20101111
FUCIDIN CREAM;20101112
FUCIDIN® IV;20101113
FUCIDIN® IV: BUFFER;20101114
FUCITHALMIC®;20101115
FUNGIZONE INTRAVENOUS;20101116
FUNGIZONE LOZENGES;20101117
FURACIN Cream;20101118
FURACIN Soluble Ointment;20101119
FURADANTINSuspension 25 mg/ mL;20101120
FURADANTINTablets 100 mg;20101121
FURADANTINTablets 50 mg;20101122
FUROSEMIDE-FRESENIUS 250 mg/25 mL;20101123
GADOVIST;20101124
GAL TABLETTE N.F.;20101125
GAMBEX SHAMPOO (shampoo);20101126
GANFORT Eye Drops;20101127
GASTROGRAFIN;20101128
GASTROLYTE (POWDER);20101129
GASTRON SYRUP;20101130
GASTRON SYRUP (see index for latest version);20102967
GASTRON TABLETS;20101131
GASTROPECT SUSPENSION;20101132
GELACID SUSPENSION;20101133
GELACID TABLETS;20101134
GELUMEN Suspension;20101135
GENASMA CAPSULES;20101136
GENTRISIL SUSPENSION;20101137
GERATAR TABLETS;20101138
GERMEX® SOLUBLE OINTMENT;20101139
GERMOLENE ANTISEPTIC LIQUID;20101140
GERMOLENE® ointment;20101141
GERTGES PAIN POWDERS;20101142
GINETTE;20101143
GLAUCOSAN® 0,25% EYE DROPS.;20101144
GLAUCOSAN® 0,5% EYE DROPS.;20101145
GLUCAL® TABLETS;20101146
GLUCOBAY® 50, 100;20101147
GLUCOMED (tablet);20101148
GLUCOPHAGE 500 mg Tablets;20101149
GLUCOPHAGE 850 mg Tablets;20101150
GLYCERIN SUPPOSITORIES for infants and children.;20101151
GLYCOMIN™ TABLETS;20101152
GLYCRON TABLETS;20101153
GLYGARD;20101154
GO-PAIN SYRUP;20101155
GO-PAIN TABLETS;20101156
GOLDGESIC SYRUP;20101157
GOLDGESIC Tablets;20101158
GRAND-PA HEADACHE Powders;20101159
GRAND-PA HEADACHE Tablets;20101160
GULF AMLODIPINE 10 (Tablets);20102968
GULF AMLODIPINE 5 (Tablets);20102969
GULF ASCORBIC ACID 100 (tablet);20102970
GULF ASCORBIC ACID 250 (tablet);20102971
GULF ASPIRIN 300 mg (Tablets);20102972
GULF CALCIUM GLUCONATE 300 mg (Tablets);20102973
GULF FERROUS SULPHATE COMPOUND TABLETS;20102974
GULF INDOMETHACIN 25;20102975
GULF PARACETAMOL (TABLETS);20102976
GULF RANITIDINE 150;20102977
GULF RANITIDINE 300;20102978
GURONSAN C (Effervescent Tablets);20102979
GURONSAN C [EFFERVESCENT TABLETS];20101161
GYNEZOL (vaginal cream);20102980
GYNO-DAKTARIN® 1 200 mg vaginal capsule;20101162
GYNO-DAKTARIN® 200 mg vaginal capsule;20101163
GYNO-DAKTARIN® Combipak;20101164
GYNO-DAKTARIN® VC vaginal cream;20101165
GYNO-PEVARYL® 150 Ovule;20101166
GYNO-PEVARYL® 50 Ovule;20101167
GYNO-PEVARYL® DEPOT Ovule;20101168
GYNOL II® Contraceptive Jelly.;20101169
GYNOSPOR VAGINAL CREAM;20101170
HAARLEMENSIS (Drops);20101171
HAEMOSOLVATE FACTOR VIII 300 IU (POWDER FOR INJECTION);20101172
HAEMOSOLVATE FACTOR VIII 500 IU (POWDER FOR INJECTION);20101173
HAEMOSOLVEX FACTOR IX (Powder for Injection);20101174
HAES-steril 10%;20101175
HAES-steril 6%;20101176
HALCION 0,125 mg (Tablets);20101177
HALCION 0,25 mg (Tablets);20101178
HAMAMELIS COMP. OINTMENT;20101179
HAMBURG TEA;20101180
HAVRIX;20101181
HEALON® 5 (Sterile solution for injection);20101182
HEALON® GV (Sterile solution for injection);20101183
HEALON® Sterile solution for injection;20101184
HEBAGAM® IM solution for intramuscular injection;20101185
HEILSALBE OINTMENT;20101186
HELMONTSKRUIE;20101187
HEMAPEP® TABLETS;20101188
HEPABIONTA® AMPOULES;20101189
HEPACCINE-B INJECTION- 27/30.1/0128;20101190
HEPACCINE-B MULTIDOSE INJECTION- 27/30.1/0129;20101191
HEPACCINE-B PAEDIATRIC 2 DOSE INJECTION - 27/30.1/0422;20101192
HEPACCINE-B PAEDIATRIC INJECTION- 27/30.1/0127;20101193
HEPACCINE-B PAEDIATRIC MULTIDOSE INJECTION- 27/30.1/0423;20101194
HEPARIN SODIUM-FRESENIUS 1 000 i.u./mL;20101195
HEPARIN SODIUM-FRESENIUS 12 500 i.u./mL;20101196
HEPARIN SODIUM-FRESENIUS 25 000 i.u./mL;20101197
HEPARIN SODIUM-FRESENIUS 5 000 i.u./mL;20101198
HEPATODORON TABLETS;20101199
HEXA-BLOK 100 mg TABLETS;20101200
HEXA-BLOK 50 mg TABLETS;20101201
HEXAL-LISINOPRIL™ 10 tablets;20101202
HEXAL-LISINOPRIL™ 20 tablets;20101203
HEXAL-LISINOPRIL™ 5 tablets;20101204
HEXAL-LISINOPRIL™ CO 10 Tablets;20101205
HEXAL-LISINOPRIL™ CO 20 Tablets;20101206
HEXAMET 200 TABLETS;20101207
HEXAMET 400 TABLETS;20101208
HEXAMET 800 TABLETS;20101209
HEXARETIC TABLETS;20101210
HEXARONE 100 (tablets);20101211
HEXARONE 200 (tablets);20101212
HEXAZIDE 25 (tablet);20101213
HEXIDIN OBSTETRIC CREAM (CREAM);20101214
HICONCIL-NS Capsules 250 mg;20101215
